Document Index (generated),Number of Records per episodes.json,Number of Records,Action,Alive,Alt Location,Born,characters Index (generated),Consummated,Episode Air Date,Episode Description,Episode Link,Episode Num,Episode Title,episodes Index (generated),Flashback,Greensight,killedBy Index (generated),Killed By,Location,Manner Of Death,Name (Episodes.Scenes.Characters),Name (Episodes.Scenes.Characters.Weapon),openingSequenceLocations Index (generated),Opening Sequence Locations,Scene End,Scene Start,scenes Index (generated),Season Num,Sub Location,Title,To,Type (Episodes.Scenes.Characters.Married),Type (Episodes.Scenes.Characters.Sex),Warg,weapon Index (generated),When (Episodes.Scenes.Characters.Married),When (Episodes.Scenes.Characters.Sex),with Index (generated),With
1,1,1,,False,,,5,,2014-06-08,The battle between the Night's Watch and the Wildlings has come.,/title/tt3060858/,9,The Watchers on the Wall,39,,,1,Mag the Mighty,The Wall,Giant,Cooper,,3,Winterfell,0:48:44,0:47:49,85,4,Castle Black,,,,,,,,,,
1,1,1,,False,,,6,,2014-06-08,The battle between the Night's Watch and the Wildlings has come.,/title/tt3060858/,9,The Watchers on the Wall,39,,,1,Grenn,The Wall,Multiple stabs,Mag the Mighty,,3,Winterfell,0:48:44,0:47:49,85,4,Castle Black,,,,,,,,,,
1,1,1,,False,,,6,,2014-06-08,The battle between the Night's Watch and the Wildlings has come.,/title/tt3060858/,9,The Watchers on the Wall,39,,,2,Donnel Hill,The Wall,Multiple stabs,Mag the Mighty,,3,Winterfell,0:48:44,0:47:49,85,4,Castle Black,,,,,,,,,,
1,1,1,,False,,,6,,2014-06-08,The battle between the Night's Watch and the Wildlings has come.,/title/tt3060858/,9,The Watchers on the Wall,39,,,3,Cooper,The Wall,Multiple stabs,Mag the Mighty,,3,Winterfell,0:48:44,0:47:49,85,4,Castle Black,,,,,,,,,,
1,1,1,,False,,,1,,2014-06-08,The battle between the Night's Watch and the Wildlings has come.,/title/tt3060858/,9,The Watchers on the Wall,39,,,1,Ygritte,The Wall,Arrow,Pypar,,4,The Wall,0:31:00,0:30:14,41,4,Castle Black,,,,,,,,,,
1,1,1,,False,,,2,,2014-06-08,The battle between the Night's Watch and the Wildlings has come.,/title/tt3060858/,9,The Watchers on the Wall,39,,,1,Samwell Tarly,The Wall,Arrow,Thenn Warg,,4,The Wall,0:35:05,0:34:39,53,4,Castle Black,,,,,,,,,,
1,1,1,,False,,,2,,2014-06-08,The battle between the Night's Watch and the Wildlings has come.,/title/tt3060858/,9,The Watchers on the Wall,39,,,1,Jon Snow,The Wall,Head crush,Styr,,4,The Wall,0:42:18,0:40:54,75,4,Castle Black,,,,,,,,,,
1,1,1,,False,,,2,,2014-06-08,The battle between the Night's Watch and the Wildlings has come.,/title/tt3060858/,9,The Watchers on the Wall,39,,,1,Olly,The Wall,Arrow,Ygritte,,4,The Wall,0:44:00,0:42:47,77,4,Castle Black,,,,,,,,,,
1,1,1,,False,,,3,,2014-06-08,The battle between the Night's Watch and the Wildlings has come.,/title/tt3060858/,9,The Watchers on the Wall,39,,,1,Mag the Mighty,The Wall,Giant,Grenn,,4,The Wall,0:48:44,0:47:49,85,4,Castle Black,,,,,,,,,,
1,1,1,,False,,,4,,2014-06-08,The battle between the Night's Watch and the Wildlings has come.,/title/tt3060858/,9,The Watchers on the Wall,39,,,1,Mag the Mighty,The Wall,Giant,Donnel Hill,,4,The Wall,0:48:44,0:47:49,85,4,Castle Black,,,,,,,,,,
1,1,1,,False,,,5,,2014-06-08,The battle between the Night's Watch and the Wildlings has come.,/title/tt3060858/,9,The Watchers on the Wall,39,,,1,Mag the Mighty,The Wall,Giant,Cooper,,4,The Wall,0:48:44,0:47:49,85,4,Castle Black,,,,,,,,,,
1,1,1,,False,,,6,,2014-06-08,The battle between the Night's Watch and the Wildlings has come.,/title/tt3060858/,9,The Watchers on the Wall,39,,,1,Grenn,The Wall,Multiple stabs,Mag the Mighty,,4,The Wall,0:48:44,0:47:49,85,4,Castle Black,,,,,,,,,,
1,1,1,,False,,,6,,2014-06-08,The battle between the Night's Watch and the Wildlings has come.,/title/tt3060858/,9,The Watchers on the Wall,39,,,2,Donnel Hill,The Wall,Multiple stabs,Mag the Mighty,,4,The Wall,0:48:44,0:47:49,85,4,Castle Black,,,,,,,,,,
1,1,1,,False,,,6,,2014-06-08,The battle between the Night's Watch and the Wildlings has come.,/title/tt3060858/,9,The Watchers on the Wall,39,,,3,Cooper,The Wall,Multiple stabs,Mag the Mighty,,4,The Wall,0:48:44,0:47:49,85,4,Castle Black,,,,,,,,,,
1,1,1,,False,,,1,,2014-06-08,The battle between the Night's Watch and the Wildlings has come.,/title/tt3060858/,9,The Watchers on the Wall,39,,,1,Ygritte,The Wall,Arrow,Pypar,,5,Braavos,0:31:00,0:30:14,41,4,Castle Black,,,,,,,,,,
1,1,1,,False,,,2,,2014-06-08,The battle between the Night's Watch and the Wildlings has come.,/title/tt3060858/,9,The Watchers on the Wall,39,,,1,Samwell Tarly,The Wall,Arrow,Thenn Warg,,5,Braavos,0:35:05,0:34:39,53,4,Castle Black,,,,,,,,,,
1,1,1,,False,,,2,,2014-06-08,The battle between the Night's Watch and the Wildlings has come.,/title/tt3060858/,9,The Watchers on the Wall,39,,,1,Jon Snow,The Wall,Head crush,Styr,,5,Braavos,0:42:18,0:40:54,75,4,Castle Black,,,,,,,,,,
1,1,1,,False,,,2,,2014-06-08,The battle between the Night's Watch and the Wildlings has come.,/title/tt3060858/,9,The Watchers on the Wall,39,,,1,Olly,The Wall,Arrow,Ygritte,,5,Braavos,0:44:00,0:42:47,77,4,Castle Black,,,,,,,,,,
1,1,1,,False,,,3,,2014-06-08,The battle between the Night's Watch and the Wildlings has come.,/title/tt3060858/,9,The Watchers on the Wall,39,,,1,Mag the Mighty,The Wall,Giant,Grenn,,5,Braavos,0:48:44,0:47:49,85,4,Castle Black,,,,,,,,,,
1,1,1,,False,,,4,,2014-06-08,The battle between the Night's Watch and the Wildlings has come.,/title/tt3060858/,9,The Watchers on the Wall,39,,,1,Mag the Mighty,The Wall,Giant,Donnel Hill,,5,Braavos,0:48:44,0:47:49,85,4,Castle Black,,,,,,,,,,
1,1,1,,False,,,5,,2014-06-08,The battle between the Night's Watch and the Wildlings has come.,/title/tt3060858/,9,The Watchers on the Wall,39,,,1,Mag the Mighty,The Wall,Giant,Cooper,,5,Braavos,0:48:44,0:47:49,85,4,Castle Black,,,,,,,,,,
1,1,1,,False,,,6,,2014-06-08,The battle between the Night's Watch and the Wildlings has come.,/title/tt3060858/,9,The Watchers on the Wall,39,,,1,Grenn,The Wall,Multiple stabs,Mag the Mighty,,5,Braavos,0:48:44,0:47:49,85,4,Castle Black,,,,,,,,,,
1,1,1,,False,,,6,,2014-06-08,The battle between the Night's Watch and the Wildlings has come.,/title/tt3060858/,9,The Watchers on the Wall,39,,,2,Donnel Hill,The Wall,Multiple stabs,Mag the Mighty,,5,Braavos,0:48:44,0:47:49,85,4,Castle Black,,,,,,,,,,
1,1,1,,False,,,6,,2014-06-08,The battle between the Night's Watch and the Wildlings has come.,/title/tt3060858/,9,The Watchers on the Wall,39,,,3,Cooper,The Wall,Multiple stabs,Mag the Mighty,,5,Braavos,0:48:44,0:47:49,85,4,Castle Black,,,,,,,,,,
1,1,1,,False,,,1,,2014-06-08,The battle between the Night's Watch and the Wildlings has come.,/title/tt3060858/,9,The Watchers on the Wall,39,,,1,Ygritte,The Wall,Arrow,Pypar,,6,Meereen,0:31:00,0:30:14,41,4,Castle Black,,,,,,,,,,
1,1,1,,False,,,2,,2014-06-08,The battle between the Night's Watch and the Wildlings has come.,/title/tt3060858/,9,The Watchers on the Wall,39,,,1,Samwell Tarly,The Wall,Arrow,Thenn Warg,,6,Meereen,0:35:05,0:34:39,53,4,Castle Black,,,,,,,,,,
1,1,1,,False,,,2,,2014-06-08,The battle between the Night's Watch and the Wildlings has come.,/title/tt3060858/,9,The Watchers on the Wall,39,,,1,Jon Snow,The Wall,Head crush,Styr,,6,Meereen,0:42:18,0:40:54,75,4,Castle Black,,,,,,,,,,
1,1,1,,False,,,2,,2014-06-08,The battle between the Night's Watch and the Wildlings has come.,/title/tt3060858/,9,The Watchers on the Wall,39,,,1,Olly,The Wall,Arrow,Ygritte,,6,Meereen,0:44:00,0:42:47,77,4,Castle Black,,,,,,,,,,
1,1,1,,False,,,3,,2014-06-08,The battle between the Night's Watch and the Wildlings has come.,/title/tt3060858/,9,The Watchers on the Wall,39,,,1,Mag the Mighty,The Wall,Giant,Grenn,,6,Meereen,0:48:44,0:47:49,85,4,Castle Black,,,,,,,,,,
1,1,1,,False,,,4,,2014-06-08,The battle between the Night's Watch and the Wildlings has come.,/title/tt3060858/,9,The Watchers on the Wall,39,,,1,Mag the Mighty,The Wall,Giant,Donnel Hill,,6,Meereen,0:48:44,0:47:49,85,4,Castle Black,,,,,,,,,,
1,1,1,,False,,,5,,2014-06-08,The battle between the Night's Watch and the Wildlings has come.,/title/tt3060858/,9,The Watchers on the Wall,39,,,1,Mag the Mighty,The Wall,Giant,Cooper,,6,Meereen,0:48:44,0:47:49,85,4,Castle Black,,,,,,,,,,
1,1,1,,False,,,6,,2014-06-08,The battle between the Night's Watch and the Wildlings has come.,/title/tt3060858/,9,The Watchers on the Wall,39,,,1,Grenn,The Wall,Multiple stabs,Mag the Mighty,,6,Meereen,0:48:44,0:47:49,85,4,Castle Black,,,,,,,,,,
1,1,1,,False,,,6,,2014-06-08,The battle between the Night's Watch and the Wildlings has come.,/title/tt3060858/,9,The Watchers on the Wall,39,,,2,Donnel Hill,The Wall,Multiple stabs,Mag the Mighty,,6,Meereen,0:48:44,0:47:49,85,4,Castle Black,,,,,,,,,,
1,1,1,,False,,,6,,2014-06-08,The battle between the Night's Watch and the Wildlings has come.,/title/tt3060858/,9,The Watchers on the Wall,39,,,3,Cooper,The Wall,Multiple stabs,Mag the Mighty,,6,Meereen,0:48:44,0:47:49,85,4,Castle Black,,,,,,,,,,
1,1,1,,False,,,4,,2014-06-15,"The Night's Watch story continues, with surprising developments. Daenerys experiences new consequences. Brienne and Podrick have an unexpected encounter. Bran achieves a goal, while Tyrion makes an important discovery.",/title/tt3060860/,10,The Children,40,,,1,Meera Reed,North of the Wall,Multiple stabs,Jojen Reed,,1,King's Landing,0:38:09,0:37:04,26,4,The Three-Eyed Raven,,,,,,,,,,
1,1,1,,False,,,2,,2014-06-15,"The Night's Watch story continues, with surprising developments. Daenerys experiences new consequences. Brienne and Podrick have an unexpected encounter. Bran achieves a goal, while Tyrion makes an important discovery.",/title/tt3060860/,10,The Children,40,,,1,Tyrion Lannister,The Crownlands,Choking,Shae,,1,King's Landing,0:57:36,0:55:06,38,4,King's Landing,,,,,,,,,,
1,1,1,,False,,,2,,2014-06-15,"The Night's Watch story continues, with surprising developments. Daenerys experiences new consequences. Brienne and Podrick have an unexpected encounter. Bran achieves a goal, while Tyrion makes an important discovery.",/title/tt3060860/,10,The Children,40,,,1,Tyrion Lannister,The Crownlands,Arrow,Tywin Lannister,,1,King's Landing,1:00:50,0:57:59,40,4,King's Landing,Hand,,,,,,,,,
1,1,1,,False,,,4,,2014-06-15,"The Night's Watch story continues, with surprising developments. Daenerys experiences new consequences. Brienne and Podrick have an unexpected encounter. Bran achieves a goal, while Tyrion makes an important discovery.",/title/tt3060860/,10,The Children,40,,,1,Meera Reed,North of the Wall,Multiple stabs,Jojen Reed,,2,Moat Cailin,0:38:09,0:37:04,26,4,The Three-Eyed Raven,,,,,,,,,,
1,1,1,,False,,,2,,2014-06-15,"The Night's Watch story continues, with surprising developments. Daenerys experiences new consequences. Brienne and Podrick have an unexpected encounter. Bran achieves a goal, while Tyrion makes an important discovery.",/title/tt3060860/,10,The Children,40,,,1,Tyrion Lannister,The Crownlands,Choking,Shae,,2,Moat Cailin,0:57:36,0:55:06,38,4,King's Landing,,,,,,,,,,
1,1,1,,False,,,2,,2014-06-15,"The Night's Watch story continues, with surprising developments. Daenerys experiences new consequences. Brienne and Podrick have an unexpected encounter. Bran achieves a goal, while Tyrion makes an important discovery.",/title/tt3060860/,10,The Children,40,,,1,Tyrion Lannister,The Crownlands,Arrow,Tywin Lannister,,2,Moat Cailin,1:00:50,0:57:59,40,4,King's Landing,Hand,,,,,,,,,
1,1,1,,False,,,4,,2014-06-15,"The Night's Watch story continues, with surprising developments. Daenerys experiences new consequences. Brienne and Podrick have an unexpected encounter. Bran achieves a goal, while Tyrion makes an important discovery.",/title/tt3060860/,10,The Children,40,,,1,Meera Reed,North of the Wall,Multiple stabs,Jojen Reed,,3,Winterfell,0:38:09,0:37:04,26,4,The Three-Eyed Raven,,,,,,,,,,
1,1,1,,False,,,2,,2014-06-15,"The Night's Watch story continues, with surprising developments. Daenerys experiences new consequences. Brienne and Podrick have an unexpected encounter. Bran achieves a goal, while Tyrion makes an important discovery.",/title/tt3060860/,10,The Children,40,,,1,Tyrion Lannister,The Crownlands,Choking,Shae,,3,Winterfell,0:57:36,0:55:06,38,4,King's Landing,,,,,,,,,,
1,1,1,,False,,,2,,2014-06-15,"The Night's Watch story continues, with surprising developments. Daenerys experiences new consequences. Brienne and Podrick have an unexpected encounter. Bran achieves a goal, while Tyrion makes an important discovery.",/title/tt3060860/,10,The Children,40,,,1,Tyrion Lannister,The Crownlands,Arrow,Tywin Lannister,,3,Winterfell,1:00:50,0:57:59,40,4,King's Landing,Hand,,,,,,,,,
1,1,1,,False,,,4,,2014-06-15,"The Night's Watch story continues, with surprising developments. Daenerys experiences new consequences. Brienne and Podrick have an unexpected encounter. Bran achieves a goal, while Tyrion makes an important discovery.",/title/tt3060860/,10,The Children,40,,,1,Meera Reed,North of the Wall,Multiple stabs,Jojen Reed,,4,The Wall,0:38:09,0:37:04,26,4,The Three-Eyed Raven,,,,,,,,,,
1,1,1,,False,,,2,,2014-06-15,"The Night's Watch story continues, with surprising developments. Daenerys experiences new consequences. Brienne and Podrick have an unexpected encounter. Bran achieves a goal, while Tyrion makes an important discovery.",/title/tt3060860/,10,The Children,40,,,1,Tyrion Lannister,The Crownlands,Choking,Shae,,4,The Wall,0:57:36,0:55:06,38,4,King's Landing,,,,,,,,,,
1,1,1,,False,,,2,,2014-06-15,"The Night's Watch story continues, with surprising developments. Daenerys experiences new consequences. Brienne and Podrick have an unexpected encounter. Bran achieves a goal, while Tyrion makes an important discovery.",/title/tt3060860/,10,The Children,40,,,1,Tyrion Lannister,The Crownlands,Arrow,Tywin Lannister,,4,The Wall,1:00:50,0:57:59,40,4,King's Landing,Hand,,,,,,,,,
1,1,1,,False,,,4,,2014-06-15,"The Night's Watch story continues, with surprising developments. Daenerys experiences new consequences. Brienne and Podrick have an unexpected encounter. Bran achieves a goal, while Tyrion makes an important discovery.",/title/tt3060860/,10,The Children,40,,,1,Meera Reed,North of the Wall,Multiple stabs,Jojen Reed,,5,Braavos,0:38:09,0:37:04,26,4,The Three-Eyed Raven,,,,,,,,,,
1,1,1,,False,,,2,,2014-06-15,"The Night's Watch story continues, with surprising developments. Daenerys experiences new consequences. Brienne and Podrick have an unexpected encounter. Bran achieves a goal, while Tyrion makes an important discovery.",/title/tt3060860/,10,The Children,40,,,1,Tyrion Lannister,The Crownlands,Choking,Shae,,5,Braavos,0:57:36,0:55:06,38,4,King's Landing,,,,,,,,,,
1,1,1,,False,,,2,,2014-06-15,"The Night's Watch story continues, with surprising developments. Daenerys experiences new consequences. Brienne and Podrick have an unexpected encounter. Bran achieves a goal, while Tyrion makes an important discovery.",/title/tt3060860/,10,The Children,40,,,1,Tyrion Lannister,The Crownlands,Arrow,Tywin Lannister,,5,Braavos,1:00:50,0:57:59,40,4,King's Landing,Hand,,,,,,,,,
1,1,1,,False,,,4,,2014-06-15,"The Night's Watch story continues, with surprising developments. Daenerys experiences new consequences. Brienne and Podrick have an unexpected encounter. Bran achieves a goal, while Tyrion makes an important discovery.",/title/tt3060860/,10,The Children,40,,,1,Meera Reed,North of the Wall,Multiple stabs,Jojen Reed,,6,Meereen,0:38:09,0:37:04,26,4,The Three-Eyed Raven,,,,,,,,,,
1,1,1,,False,,,2,,2014-06-15,"The Night's Watch story continues, with surprising developments. Daenerys experiences new consequences. Brienne and Podrick have an unexpected encounter. Bran achieves a goal, while Tyrion makes an important discovery.",/title/tt3060860/,10,The Children,40,,,1,Tyrion Lannister,The Crownlands,Choking,Shae,,6,Meereen,0:57:36,0:55:06,38,4,King's Landing,,,,,,,,,,
1,1,1,,False,,,2,,2014-06-15,"The Night's Watch story continues, with surprising developments. Daenerys experiences new consequences. Brienne and Podrick have an unexpected encounter. Bran achieves a goal, while Tyrion makes an important discovery.",/title/tt3060860/,10,The Children,40,,,1,Tyrion Lannister,The Crownlands,Arrow,Tywin Lannister,,6,Meereen,1:00:50,0:57:59,40,4,King's Landing,Hand,,,,,,,,,
1,1,1,,False,,,1,,2015-03-29,"Cersei and Jaime adjust to a world without Tywin. Tyrion and Varys arrive at Pentos. In Meereen, a new enemy emerges. Jon is caught between two kings.",/title/tt3658012/,1,The Wars to Come,41,,,1,Son of the Harpy,Meereen,Throat slash,White Rat,,1,King's Landing,0:19:19,0:17:20,9,5,,,,,,,,,,,
1,1,1,,False,,,3,,2015-03-29,"Cersei and Jaime adjust to a world without Tywin. Tyrion and Varys arrive at Pentos. In Meereen, a new enemy emerges. Jon is caught between two kings.",/title/tt3658012/,1,The Wars to Come,41,,,1,Jon Snow,The Wall,Arrow,Mance Rayder,,1,King's Landing,0:54:17,0:54:05,46,5,Castle Black,King,,,,,,,,,
1,1,1,,False,,,1,,2015-03-29,"Cersei and Jaime adjust to a world without Tywin. Tyrion and Varys arrive at Pentos. In Meereen, a new enemy emerges. Jon is caught between two kings.",/title/tt3658012/,1,The Wars to Come,41,,,1,Son of the Harpy,Meereen,Throat slash,White Rat,,2,The Eyrie,0:19:19,0:17:20,9,5,,,,,,,,,,,
1,1,1,,False,,,3,,2015-03-29,"Cersei and Jaime adjust to a world without Tywin. Tyrion and Varys arrive at Pentos. In Meereen, a new enemy emerges. Jon is caught between two kings.",/title/tt3658012/,1,The Wars to Come,41,,,1,Jon Snow,The Wall,Arrow,Mance Rayder,,2,The Eyrie,0:54:17,0:54:05,46,5,Castle Black,King,,,,,,,,,
1,1,1,,False,,,1,,2015-03-29,"Cersei and Jaime adjust to a world without Tywin. Tyrion and Varys arrive at Pentos. In Meereen, a new enemy emerges. Jon is caught between two kings.",/title/tt3658012/,1,The Wars to Come,41,,,1,Son of the Harpy,Meereen,Throat slash,White Rat,,3,Winterfell,0:19:19,0:17:20,9,5,,,,,,,,,,,
1,1,1,,False,,,3,,2015-03-29,"Cersei and Jaime adjust to a world without Tywin. Tyrion and Varys arrive at Pentos. In Meereen, a new enemy emerges. Jon is caught between two kings.",/title/tt3658012/,1,The Wars to Come,41,,,1,Jon Snow,The Wall,Arrow,Mance Rayder,,3,Winterfell,0:54:17,0:54:05,46,5,Castle Black,King,,,,,,,,,
1,1,1,,False,,,1,,2015-03-29,"Cersei and Jaime adjust to a world without Tywin. Tyrion and Varys arrive at Pentos. In Meereen, a new enemy emerges. Jon is caught between two kings.",/title/tt3658012/,1,The Wars to Come,41,,,1,Son of the Harpy,Meereen,Throat slash,White Rat,,4,The Wall,0:19:19,0:17:20,9,5,,,,,,,,,,,
1,1,1,,False,,,3,,2015-03-29,"Cersei and Jaime adjust to a world without Tywin. Tyrion and Varys arrive at Pentos. In Meereen, a new enemy emerges. Jon is caught between two kings.",/title/tt3658012/,1,The Wars to Come,41,,,1,Jon Snow,The Wall,Arrow,Mance Rayder,,4,The Wall,0:54:17,0:54:05,46,5,Castle Black,King,,,,,,,,,
1,1,1,,False,,,1,,2015-03-29,"Cersei and Jaime adjust to a world without Tywin. Tyrion and Varys arrive at Pentos. In Meereen, a new enemy emerges. Jon is caught between two kings.",/title/tt3658012/,1,The Wars to Come,41,,,1,Son of the Harpy,Meereen,Throat slash,White Rat,,5,Pentos,0:19:19,0:17:20,9,5,,,,,,,,,,,
1,1,1,,False,,,3,,2015-03-29,"Cersei and Jaime adjust to a world without Tywin. Tyrion and Varys arrive at Pentos. In Meereen, a new enemy emerges. Jon is caught between two kings.",/title/tt3658012/,1,The Wars to Come,41,,,1,Jon Snow,The Wall,Arrow,Mance Rayder,,5,Pentos,0:54:17,0:54:05,46,5,Castle Black,King,,,,,,,,,
1,1,1,,False,,,1,,2015-03-29,"Cersei and Jaime adjust to a world without Tywin. Tyrion and Varys arrive at Pentos. In Meereen, a new enemy emerges. Jon is caught between two kings.",/title/tt3658012/,1,The Wars to Come,41,,,1,Son of the Harpy,Meereen,Throat slash,White Rat,,6,Meereen,0:19:19,0:17:20,9,5,,,,,,,,,,,
1,1,1,,False,,,3,,2015-03-29,"Cersei and Jaime adjust to a world without Tywin. Tyrion and Varys arrive at Pentos. In Meereen, a new enemy emerges. Jon is caught between two kings.",/title/tt3658012/,1,The Wars to Come,41,,,1,Jon Snow,The Wall,Arrow,Mance Rayder,,6,Meereen,0:54:17,0:54:05,46,5,Castle Black,King,,,,,,,,,
1,1,1,,False,,,3,,2015-04-19,Arya arrives in Braavos. Jaime takes on a secret mission. Ellaria Sand seeks revenge for Oberyn's death. Stannis makes Jon a generous offer as the Night's Watch elects a new Lord Commander. Daenerys is faced with a difficult decision.,/title/tt3846626/,2,The House of Black and White,42,,,1,Brienne of Tarth,The Vale,Throat slash,Eyrie Guard,,1,King's Landing,0:16:05,0:13:14,9,5,Outside the Inn,,,,,,,,,,
1,1,1,,False,,,1,,2015-04-19,Arya arrives in Braavos. Jaime takes on a secret mission. Ellaria Sand seeks revenge for Oberyn's death. Stannis makes Jon a generous offer as the Night's Watch elects a new Lord Commander. Daenerys is faced with a difficult decision.,/title/tt3846626/,2,The House of Black and White,42,,,1,Mossador,Meereen,Multiple stabs,Son of the Harpy,,1,King's Landing,0:48:26,0:48:13,39,5,,,,,,,,,,,
1,1,1,,False,,,7,,2015-04-19,Arya arrives in Braavos. Jaime takes on a secret mission. Ellaria Sand seeks revenge for Oberyn's death. Stannis makes Jon a generous offer as the Night's Watch elects a new Lord Commander. Daenerys is faced with a difficult decision.,/title/tt3846626/,2,The House of Black and White,42,,,1,Daario Naharis,Meereen,Decapitation,Mossador,,1,King's Landing,0:52:44,0:51:06,42,5,,,,,,,,,,,
1,1,1,,False,,,3,,2015-04-19,Arya arrives in Braavos. Jaime takes on a secret mission. Ellaria Sand seeks revenge for Oberyn's death. Stannis makes Jon a generous offer as the Night's Watch elects a new Lord Commander. Daenerys is faced with a difficult decision.,/title/tt3846626/,2,The House of Black and White,42,,,1,Brienne of Tarth,The Vale,Throat slash,Eyrie Guard,,2,The Eyrie,0:16:05,0:13:14,9,5,Outside the Inn,,,,,,,,,,
1,1,1,,False,,,1,,2015-04-19,Arya arrives in Braavos. Jaime takes on a secret mission. Ellaria Sand seeks revenge for Oberyn's death. Stannis makes Jon a generous offer as the Night's Watch elects a new Lord Commander. Daenerys is faced with a difficult decision.,/title/tt3846626/,2,The House of Black and White,42,,,1,Mossador,Meereen,Multiple stabs,Son of the Harpy,,2,The Eyrie,0:48:26,0:48:13,39,5,,,,,,,,,,,
1,1,1,,False,,,7,,2015-04-19,Arya arrives in Braavos. Jaime takes on a secret mission. Ellaria Sand seeks revenge for Oberyn's death. Stannis makes Jon a generous offer as the Night's Watch elects a new Lord Commander. Daenerys is faced with a difficult decision.,/title/tt3846626/,2,The House of Black and White,42,,,1,Daario Naharis,Meereen,Decapitation,Mossador,,2,The Eyrie,0:52:44,0:51:06,42,5,,,,,,,,,,,
1,1,1,,False,,,3,,2015-04-19,Arya arrives in Braavos. Jaime takes on a secret mission. Ellaria Sand seeks revenge for Oberyn's death. Stannis makes Jon a generous offer as the Night's Watch elects a new Lord Commander. Daenerys is faced with a difficult decision.,/title/tt3846626/,2,The House of Black and White,42,,,1,Brienne of Tarth,The Vale,Throat slash,Eyrie Guard,,3,Winterfell,0:16:05,0:13:14,9,5,Outside the Inn,,,,,,,,,,
1,1,1,,False,,,1,,2015-04-19,Arya arrives in Braavos. Jaime takes on a secret mission. Ellaria Sand seeks revenge for Oberyn's death. Stannis makes Jon a generous offer as the Night's Watch elects a new Lord Commander. Daenerys is faced with a difficult decision.,/title/tt3846626/,2,The House of Black and White,42,,,1,Mossador,Meereen,Multiple stabs,Son of the Harpy,,3,Winterfell,0:48:26,0:48:13,39,5,,,,,,,,,,,
1,1,1,,False,,,7,,2015-04-19,Arya arrives in Braavos. Jaime takes on a secret mission. Ellaria Sand seeks revenge for Oberyn's death. Stannis makes Jon a generous offer as the Night's Watch elects a new Lord Commander. Daenerys is faced with a difficult decision.,/title/tt3846626/,2,The House of Black and White,42,,,1,Daario Naharis,Meereen,Decapitation,Mossador,,3,Winterfell,0:52:44,0:51:06,42,5,,,,,,,,,,,
1,1,1,,False,,,3,,2015-04-19,Arya arrives in Braavos. Jaime takes on a secret mission. Ellaria Sand seeks revenge for Oberyn's death. Stannis makes Jon a generous offer as the Night's Watch elects a new Lord Commander. Daenerys is faced with a difficult decision.,/title/tt3846626/,2,The House of Black and White,42,,,1,Brienne of Tarth,The Vale,Throat slash,Eyrie Guard,,4,The Wall,0:16:05,0:13:14,9,5,Outside the Inn,,,,,,,,,,
1,1,1,,False,,,1,,2015-04-19,Arya arrives in Braavos. Jaime takes on a secret mission. Ellaria Sand seeks revenge for Oberyn's death. Stannis makes Jon a generous offer as the Night's Watch elects a new Lord Commander. Daenerys is faced with a difficult decision.,/title/tt3846626/,2,The House of Black and White,42,,,1,Mossador,Meereen,Multiple stabs,Son of the Harpy,,4,The Wall,0:48:26,0:48:13,39,5,,,,,,,,,,,
1,1,1,,False,,,7,,2015-04-19,Arya arrives in Braavos. Jaime takes on a secret mission. Ellaria Sand seeks revenge for Oberyn's death. Stannis makes Jon a generous offer as the Night's Watch elects a new Lord Commander. Daenerys is faced with a difficult decision.,/title/tt3846626/,2,The House of Black and White,42,,,1,Daario Naharis,Meereen,Decapitation,Mossador,,4,The Wall,0:52:44,0:51:06,42,5,,,,,,,,,,,
1,1,1,,False,,,3,,2015-04-19,Arya arrives in Braavos. Jaime takes on a secret mission. Ellaria Sand seeks revenge for Oberyn's death. Stannis makes Jon a generous offer as the Night's Watch elects a new Lord Commander. Daenerys is faced with a difficult decision.,/title/tt3846626/,2,The House of Black and White,42,,,1,Brienne of Tarth,The Vale,Throat slash,Eyrie Guard,,5,Braavos,0:16:05,0:13:14,9,5,Outside the Inn,,,,,,,,,,
1,1,1,,False,,,1,,2015-04-19,Arya arrives in Braavos. Jaime takes on a secret mission. Ellaria Sand seeks revenge for Oberyn's death. Stannis makes Jon a generous offer as the Night's Watch elects a new Lord Commander. Daenerys is faced with a difficult decision.,/title/tt3846626/,2,The House of Black and White,42,,,1,Mossador,Meereen,Multiple stabs,Son of the Harpy,,5,Braavos,0:48:26,0:48:13,39,5,,,,,,,,,,,
1,1,1,,False,,,7,,2015-04-19,Arya arrives in Braavos. Jaime takes on a secret mission. Ellaria Sand seeks revenge for Oberyn's death. Stannis makes Jon a generous offer as the Night's Watch elects a new Lord Commander. Daenerys is faced with a difficult decision.,/title/tt3846626/,2,The House of Black and White,42,,,1,Daario Naharis,Meereen,Decapitation,Mossador,,5,Braavos,0:52:44,0:51:06,42,5,,,,,,,,,,,
1,1,1,,False,,,3,,2015-04-19,Arya arrives in Braavos. Jaime takes on a secret mission. Ellaria Sand seeks revenge for Oberyn's death. Stannis makes Jon a generous offer as the Night's Watch elects a new Lord Commander. Daenerys is faced with a difficult decision.,/title/tt3846626/,2,The House of Black and White,42,,,1,Brienne of Tarth,The Vale,Throat slash,Eyrie Guard,,6,Meereen,0:16:05,0:13:14,9,5,Outside the Inn,,,,,,,,,,
